"business_id","name","city","state","stars","review_count","categories","latitude","longitude","is_open","postal_code"
"MP0SNMrYp1m0-KOW7uPeGA","Little City Grill","Kent","OH",4,30,"Soup, Beer, Wine & Spirits, American (Traditional), Restaurants, Food",41.1598873,-81.359595,1,44240
"Gh752sLvWvzl_n-CHWYwyA","Milano's Pizza","Allison Park","PA",4,22,"Restaurants, Salad, Chicken Wings, Pizza",40.553858,-79.957986,1,15101
"9CqqoXLLF4vwrZ1keQSMlg","Hickory Tavern","Rock Hill","SC",3.5,57,"Bars, Nightlife, Chicken Wings, Seafood, American (Traditional), Sports Bars, Restaurants",34.9765801,-81.0243525,1,29732
"fngEhtJ9GjcZFc5jb6fncA","Sushi Nakano","Phoenix","AZ",4.5,97,"Restaurants, Japanese, Sushi Bars",33.3044587,-111.9945187,1,85048
"aPvvjVN_JrK0fcyixNOfcw","Papa John's Pizza","Charlotte","NC",3,5,"Italian, Pizza, Food, Restaurants, Food Delivery Services",35.0529363,-80.7696899,1,28105
"_n5gPknmF6_WBrFngFb21w","Amaravati Grill","Charlotte","NC",3,36,"Food, Seafood, Restaurants, Barbeque, Indian, Desserts",35.039035,-80.7935942,1,28277
"b5epWgPoVcXoMJdCCzFMUw","Café Zupas","Phoenix","AZ",3.5,339,"Restaurants, American (New), Salad, Soup, Sandwiches",33.508736,-112.041489,1,85016
"6sqfAMlX68kusvE_FsIr-w","Jimmy John's","Pittsburgh","PA",3.5,41,"Delis, Fast Food, Sandwiches, Restaurants",40.4397355,-79.9971547,1,15219
"_MeGxn_23d51eOyk-0XuHg","Petes Fish & Chips","Phoenix","AZ",3,25,"Fish & Chips, American (Traditional), Seafood, Restaurants",33.4364829,-112.0584658,1,85034
"4khsN1eXcWR0YYmROlLEzw","SkyJump Las Vegas","Las Vegas","NV",4,151,"Bars, Amusement Parks, Hotels & Travel, Active Life, Tours, Nightlife, Restaurants, Skydiving",36.1472468,-115.1560311,1,89104
"nMo0ozHO7cqsPaxw_7N6ow","Dim Sum Chinese Restaurant","Charlotte","NC",3,203,"Dim Sum, Restaurants, Chinese",35.2176073,-80.7946048,1,28205
"e2DH7QQssuGqwLltAI5pEg","Humphrey's Kitchen & Koffee","Phoenix","AZ",4.5,22,"Delis, Restaurants, Sandwiches, Breakfast & Brunch",33.5072313,-112.0307845,1,85016
"U8VBmn3BpDx9udmALk2TBg","Bob Evans","Amherst","OH",2.5,18,"Bed & Breakfast, Comfort Food, Salad, Breakfast & Brunch, American (Traditional), Hotels & Travel, Restaurants",41.4154886725,-82.2095829248,1,44001
"1c4IxxSQxuh2mHVm6o2b9g","Tks Cheesesteak","Rantoul","IL",4.5,10,"Restaurants, Cheesesteaks, Chicken Wings, Food, Food Trucks, Burgers",40.3093759,-88.1583124,1,61866
"5q_zOkd2X8lU775IoUnxBQ","Sweet Buzz Bean & Bistro","Harrison City","PA",4,42,"Coffee & Tea, Restaurants, Bagels, Food, American (Traditional), American (New), Hot Dogs, Bakeries, Breakfast & Brunch",40.3550933347,-79.6515513495,1,15636
"Adfso3cOhkAfv8YXC__aqg","Madison Avenue Bar & Grille","Las Vegas","NV",3.5,14,"Sports Bars, Burgers, Restaurants, Bars, Pizza, Nightlife",36.121429,-115.144848,1,89169
"vBNM4NEBuO66Hk5yO797eA","Lupie's Cafe","Charlotte","NC",4,220,"American (Traditional), Restaurants",35.2042561,-80.8087536,1,28205
"JS8zqTShTYXHvpsWYTaQ6A","Dive Bar & Grill","Pittsburgh","PA",4,130,"Dive Bars, American (Traditional), Nightlife, Bars, Restaurants",40.4796917,-79.9550961,1,15201
"iCGGpIeD09JxG4K8cKYjDA","Dough New York Style Bakery","Concord","NC",3.5,30,"Cafes, Desserts, Cupcakes, Restaurants, Bakeries, Food",35.4153658582,-80.6689246331,1,28027
"09UgfMdTxFx0Qppa4eQJNg","Mint Hill Rock Store BBQ","Mint Hill","NC",3,41,"Restaurants, Barbeque",35.172221,-80.660724,1,28227
"XSCYYvstSpCVW8wC7rJT7w","Anntony's Caribbean Cafe","Charlotte","NC",3.5,119,"Restaurants, Chicken Wings, Barbeque, Caribbean, Seafood, Salad",35.3354357,-80.7962394,1,28269
"8nDEOGVVvReXFJ2zjPh4Pw","Denny's","Las Vegas","NV",2.5,63,"Diners, American (Traditional), Breakfast & Brunch, Restaurants",36.1061298135,-115.0577919951,1,89122
"X2ALhyLnFm5X-9jzDTfOGQ","Corner Store","Buckeye","AZ",3,15,"Car Wash, Convenience Stores, Automotive, Gas Stations, Food, Restaurants, Hot Dogs",33.4648965,-112.5049572,1,85396
"n2WtavwwYZyOr0ImiImquQ","Jack in the Box","Charlotte","NC",2.5,15,"Fast Food, Restaurants",35.266196,-80.882284,1,28216
"qwc30hKEL7DRzEznxZo28A","Sushi Cruise","Las Vegas","NV",4.5,57,"Salad, Restaurants, Japanese, Sushi Bars",36.0992819148,-115.1142206111,1,89121
"tJITTrheGN4ZZ25xMqWwnA","Village Inn","Glendale","AZ",3.5,57,"Restaurants, American (Traditional), Breakfast & Brunch",33.552156,-112.262291,1,85305
"aGAeYVf2sBygo2OJJBbuIg","Hi Fi Kitchen & Cocktails","Scottsdale","AZ",3,236,"Restaurants, Nightlife, American (New), Bars, Cocktail Bars, Breakfast & Brunch, American (Traditional)",33.501213,-111.922403,1,85251
"IgGRqEUqSdpq8l73a8dgSw","AJ Bambino Pizzeria","Coraopolis","PA",3,22,"Salad, Pizza, Italian, Food, Restaurants",40.5130958557,-80.2158889771,1,15108
"CZ8LgVpvieYAYXhUUZ-iHA","Atria's Restaurant & Tavern","Gibsonia","PA",2.5,26,"Caterers, Event Planning & Services, Food, Breakfast & Brunch, American (Traditional), Bars, Restaurants, Nightlife, Seafood",40.6273735,-79.942398,1,15044
"_KaMPsrR7VMlQ-Dv2VArUA","Deanatella's Deli","Valley View","OH",5,23,"Restaurants, Italian",41.4144471,-81.6345535,1,44131
"ZeXncIjypDs9Vy9HSTjnnA","Breakfastime","Concord","NC",4.5,26,"Breakfast & Brunch, Restaurants, Sandwiches, Salad",35.3967666522,-80.6091826344,1,28027
"bJeVUZ8vCVLGYGIaVbY4Xw","McDonald's","Phoenix","AZ",1.5,56,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers",33.5799409479,-112.013464038,1,85028
"SgwMaS67XFl8OWgm_Rkyzg","Romeo's Pizza","Highland Heights","OH",4,12,"Pizza, Restaurants",41.5527419,-81.4579895,1,44143
"Z5eukYH32_nFljOTC2DJ0g","Grimaldi's Pizzeria","Las Vegas","NV",4,712,"Pizza, Restaurants",36.0154042,-115.1194933,1,89123
"A5Rkh7UymKm0_Rxm9K2PJw","Yard House","Las Vegas","NV",4,1375,"Steakhouses, American (Traditional), Restaurants, Vegetarian, American (New), Beer Bar, Cocktail Bars, Seafood, Asian Fusion, Wine Bars, Sports Bars, Nightlife, Bars",36.068655,-115.177945,1,89119
"znaF77z3hCOqpLNEPhi1yg","McDonald's","Maple Heights","OH",2,3,"Coffee & Tea, Burgers, Food, Restaurants, Fast Food",41.4175082364,-81.5720278807,1,44137
"8R_oemw4rNjJL6sd40O_oQ","Over Easy","Phoenix","AZ",3.5,670,"Sandwiches, Salad, Breakfast & Brunch, Restaurants",33.495514,-111.979848,1,85018
"LuqFbuLQXT3CN3hIyKiRkA","Pancake Cafe","Stoughton","WI",2.5,11,"American (Traditional), Restaurants, Breakfast & Brunch",42.9187666,-89.2505398,1,53589
"lj8VlAECp-MmQ4mE2Ov5BQ","Subway","Gilbert","AZ",2.5,6,"Restaurants, Sandwiches, Fast Food",33.3044867233,-111.7414642275,1,85295
"aTbz9GdpAf2M5MeAHVNhWw","Noodle King","Las Vegas","NV",3.5,118,"Noodles, Shanghainese, Szechuan, Chinese, Restaurants",36.1452575,-115.2410657,1,89146
"K6unI5ACMado5VoKID6Eng","Hook & Hoof New American Kitchen and Cocktail","Willoughby","OH",4.5,75,"Restaurants, Nightlife, Cocktail Bars, American (New), Bars",41.640222,-81.40635,1,44094
"uMbSCjf6D9-rZOOXQyz9LA","Crema Espresso Bar and Cafe","Charlotte","NC",4.5,49,"Beer, Wine & Spirits, Coffee & Tea, Desserts, Food, Creperies, Bakeries, Restaurants",35.203076,-80.844733,1,28203
"p2TGNs5rNk-rRwr5PlVImQ","Tom + Chee","Broadview Heights","OH",3.5,32,"Salad, Soup, Sandwiches, Restaurants",41.3145655,-81.6582629,1,44147
"vz8HFGsITt6aj-nyXkAEFg","El Encanto","Cave Creek","AZ",3.5,660,"Mexican, Restaurants",33.8322125,-111.9455063,1,85331
"zRr45TrTgq8XAKwvjM0W_Q","Vanloi Chinese Barbecue Restaurant","Charlotte","NC",4,5,"Chinese, Restaurants",35.2176648,-80.792571,1,28205
"RLz9j9QASwaPXFM0i3kSHQ","Jimmy's Hot Dogs","Phoenix","AZ",4,92,"Restaurants, Food, Hot Dogs",33.4078458,-111.9936686,1,85040
"_E6j0AVb3lkLBLzvPHInXA","Smashburger","Phoenix","AZ",3,131,"American (Traditional), Salad, Hot Dogs, Restaurants, Burgers, Sandwiches, Chicken Wings",33.6759907223,-111.9708819669,1,85050
"krG92vw8aYLBH4p6D-NecA","Windsor Pub","Akron","OH",3.5,16,"Nightlife, Burgers, Pubs, Bars, Restaurants, Dive Bars",41.1015203,-81.4671763,1,44310
"SHgzYAiaEHJaWDMBgsSJbw","Bojangles' Famous Chicken 'n Biscuits","Charlotte","NC",3,34,"Fast Food, Chicken Shop, Breakfast & Brunch, Restaurants",35.3045295,-80.7511695,1,28262
"Q-1rmWpYHi-vglQZppSeKQ","McDonald's","Oakwood Village","OH",1.5,9,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",41.3676995787,-81.510207653,1,44146
"0uR48n5SYcLE_DLcjONZPg","Jimmy John's","Las Vegas","NV",3.5,116,"Delis, Food, Fast Food, Food Delivery Services, Sandwiches, Restaurants",36.1027139921,-115.1361601567,1,89119
"nbWhNr0CRep4tt9FFZ7s8A","McDonald's","Matthews","NC",2.5,14,"Food, Coffee & Tea, Restaurants, Fast Food, Burgers",35.136321,-80.713748,1,28105
"aWYWNfHuQJyRwDHaHq8X1w","Tex Tubb's Taco Palace","Madison","WI",3.5,349,"Mexican, Tex-Mex, Restaurants",43.0920977,-89.3547317,1,53704
"OgM-BL1BrQ-F5d433wVUmA","Little Caesars Pizza","Charlotte","NC",2,4,"Pizza, Restaurants",35.2571166,-80.7787224,1,28212
"RNkVt3T_3DQjXbXTM2DIjg","China Chef","Avon Lake","OH",2.5,19,"Restaurants, Soup, Chinese, Seafood",41.4940518,-82.0442893,1,44012
"Oh55bhohxLKZu2nsHRqNiQ","Puffy Taco Shack","Surprise","AZ",4,7,"Tex-Mex, Tacos, Mexican, Restaurants, Food, Food Trucks",33.6336113826,-112.3293397576,1,85378
"WuxgvHDQ1aMIaAQ_1ciOXg","Beijing Garden","Twinsburg","OH",3.5,27,"Restaurants, Chinese",41.283934,-81.440302,1,44087
"ZZegUx6pEhjglihlOgyGiA","Authentic Ethio African","Phoenix","AZ",4.5,87,"Restaurants, Gluten-Free, Ethnic Food, Vegetarian, Bakeries, Ethiopian, African, Food, Specialty Food",33.4659491565,-112.0438096799,1,85006
"ZvSy8yaly9Aeh64Qm4Dsfw","Red Cape Hot Pot","Champaign","IL",3.5,13,"Restaurants, Hot Pot",40.1104327,-88.237485,1,61820
"9KSux4Z2reAQCY9r_7jtmg","Brenda's Kitchen","Youngtown","AZ",4.5,106,"Restaurants, Coffee & Tea, American (Traditional), Food, Breakfast & Brunch",33.603646,-112.302022,1,85363
"PmwKGY3HLpcnC_-g0NCIvQ","Dino's Greek and Italian Grill","Goodyear","AZ",3.5,187,"Greek, Italian, Mediterranean, Nightlife, Bars, Restaurants",33.4638256,-112.3418799,1,85395
"nTc-Qj_-ABZrpM9YSpJ6jA","ChowKing","Las Vegas","NV",3,121,"Restaurants, Cantonese, Filipino, Fast Food, Asian Fusion, Chinese",36.1182191,-115.1357269,1,89119
"YX1v-SHu_q6WK56VGGALAw","Zoup!","Warrensville Heights","OH",4,18,"Soup, Restaurants, Salad, Sandwiches",41.4470864803,-81.4972728027,1,44122
"9_SM4w8LoVrPT98KPaJrYQ","The Cookin Coop","Charlotte","NC",4.5,6,"Fast Food, Restaurants, Food, Food Trucks, Breakfast & Brunch, Burgers",35.1105564,-80.7103532,1,28105
"WkTjbYtLiZqK-jpce7Gtuw","Abyssinia Ethiopian Restaurant","Las Vegas","NV",3.5,103,"Ethiopian, Restaurants",36.1017505628,-115.2053383195,1,89103
"h1fOnj8ofEmKM7U9JdCcGw","Prince of India","Pittsburgh","PA",3,105,"Indian, Food, Food Delivery Services, Restaurants",40.4416275024,-79.9585952759,1,15213
"veU3mhOn8kF87VfE_JvKlg","Grandslam Pizza","Plum","PA",3.5,11,"Pizza, Restaurants, Cafeteria, Fast Food",40.4659202,-79.7053832,1,15239
"8B4tanBgBpccBUWSEH4yLA","Dragon City","Verona","WI",3,22,"Chinese, Restaurants",42.9888651,-89.5454603,1,53593
"3tPemruVItQW12O3tYnsxg","Bylo Gyro Bob's","Cleveland","OH",4.5,19,"Sandwiches, Restaurants",41.4332682,-81.7905038,1,44135
"yh0Dta7CV4oh3Uqnnyk89A","Omega Coney Island","Indian Trail","NC",3,77,"Diners, Hot Dogs, Breakfast & Brunch, Restaurants, Indian",35.0739843,-80.6840979,1,28079
"crGdKSRKi25R2vorZ7skzg","Tortilleria San Diego","Las Vegas","NV",5,5,"Mexican, Restaurants",36.1655739,-115.1169315,1,89101
"G75gMavLP3CtShvZZBpb_Q","Anntony's Caribbean Cafe","Charlotte","NC",3,54,"Restaurants, Caribbean",35.212397,-80.8171465,1,28204
"IUe5DI53ZH2_U8B0PKJ5sw","Crepe Station","Las Vegas","NV",4.5,70,"Creperies, Food, Desserts, Restaurants, Coffee & Tea",36.1659799573,-115.0639202004,1,89110
"RnLge-oEcXEicbmnw0036g","Just Fresh A Bakery Cafe","Charlotte","NC",3.5,4,"Food, Restaurants, Bakeries",35.2264838,-80.8427072,1,28255
"k37Q9SambL1HADilIUl6xg","Bobbie's Cafe of Sun City","Sun City","AZ",3,46,"Breakfast & Brunch, Restaurants, Diners",33.623873,-112.270154,1,85351
"6hLFmFmDKO39b9qsyeVx-A","The Lexus Club","Pittsburgh","PA",3,6,"Restaurants, Venues & Event Spaces, Event Planning & Services, American (New)",40.4393097,-79.9895529,1,15219
"cTPdZ9Va0HCLESf5gNnXwA","Lucille","Madison","WI",4,258,"Nightlife, Burgers, Bars, Pizza, American (New), Lounges, Restaurants",43.0745234172,-89.3815466467,1,53703
"KhXu_LqzbJHQIt8ohpN1_w","Ruse Vegan Kitchen","Las Vegas","NV",5,16,"Restaurants, Food Stands, Vegan, Farmers Market, Food, Vegetarian",36.185845,-115.287352,1,89128
"rwX4m8MkXbdcVFprNjX7jA","Freshly's","Willoughby","OH",4,34,"Greek, American (Traditional), Sandwiches, Restaurants",41.6239143,-81.4417201,1,44094
"d8cpM8aV90Esmd1rlRgVbg","Wendy's","Euclid","OH",3,7,"Burgers, Restaurants, Fast Food",41.6083384,-81.5272333,1,44123
"10tJuB_YkVQWuk4PtoI7iA","Intermezzo Pizzeria and Cafe","Charlotte","NC",4,277,"Restaurants, Cafes, Pizza",35.2221517,-80.821667,1,28204
"XQ918GynxmfGImWK0SNKoA","Holiday Inn Cleveland-Strongsville","Strongsville","OH",2.5,53,"Hotels & Travel, Restaurants, Hotels, Venues & Event Spaces, Event Planning & Services",41.3119515328,-81.8074444519,1,44136
"dlpVK3a2Xfn6jtq5-soAfw","Ono Sushi","Las Vegas","NV",4.5,126,"Asian Fusion, Restaurants, Japanese, Hawaiian, Sushi Bars, Ramen",36.1130046,-115.1203612,1,89119
"BDZGYuwUamAk2pE_PbBO-w","Papa John's Pizza","Goodyear","AZ",2,23,"Restaurants, Pizza",33.473213,-112.391764,1,85395
"BOAe7eg0z9nezumZaLOi_A","Bomba Tacos & Rum","Beachwood","OH",3.5,49,"Mexican, Restaurants, Latin American, Nightlife, Bars, Tacos",41.5010649564,-81.4956113758,1,44122
"kdA5JlSuysSCsphCWpoqpg","Mama Julianne's","Strongsville","OH",4,20,"Pizza, Food Delivery Services, Restaurants, Italian, Food",41.3316838,-81.8571743,1,44149
"tMtMyryQBDWjm6P0zvBeXQ","Panera Bread","Medina","OH",3,22,"Salad, Food, Sandwiches, Bagels, Restaurants, Soup, Breakfast & Brunch",41.16388,-81.861382,1,44256
"Gx3mxDNDd4XX897CgsAYNQ","Oriental House","Peoria","AZ",3,66,"Dim Sum, Restaurants, Chinese",33.5839183,-112.2721633,1,85345
"mLpemaBq4Au6yOxv61Jovw","Grabbagreen Food & Juice","Las Vegas","NV",4.5,54,"Gluten-Free, Restaurants, Food, Juice Bars & Smoothies, Breakfast & Brunch, Vegetarian, Fast Food",36.1454693,-115.30089,1,89117
"imZGzMSS6fB_h20zu35DBw","The Churchill","Phoenix","AZ",4,40,"Restaurants, Event Planning & Services, Venues & Event Spaces",33.457814,-112.072163,1,85004
"yOx4Epa3NDDxS-ExC5Ya3g","Kristina's Restaurant","Cleveland","OH",3,8,"Sandwiches, Diners, American (Traditional), Restaurants, Burgers",41.4672917964,-81.7523674319,1,44102
"gO_z_5FQVHLCiJjOsfE1fg","Via Brasil Steakhouse on South Fort Apache and Charleston","Las Vegas","NV",4,679,"Diners, Desserts, Steakhouses, Food, Restaurants, Seafood, Buffets, Beer, Wine & Spirits, Brazilian, Portuguese",36.1568983622,-115.2919117492,1,89117
"vsFFbN71ehRCp46KeR5RdQ","Butterfield's Pancake House","Scottsdale","AZ",4.5,879,"Sandwiches, Breakfast & Brunch, Restaurants, American (Traditional)",33.5826876808,-111.9222626571,1,85260
"TM3UY0fCq0CQbuskoq0OWQ","Outback Steakhouse","Phoenix","AZ",3,128,"Seafood, Restaurants, Soup, Steakhouses",33.6562553802,-111.9316076825,1,85054
"7J_8O6w79raFRSORc3bRew","AZ Pho & Grill","Chandler","AZ",4,298,"Bubble Tea, Restaurants, Food, Vietnamese",33.2606712,-111.7903914,1,85286
"_H4GXECi4nHfJTz4dsQV_w","Rita's Burritos","Chandler","AZ",4.5,249,"Mexican, Restaurants",33.2466365971,-111.8426811031,1,85248
"jTlcLfsSDGnHcbjL1aD9Zw","Forbes Gyro","Pittsburgh","PA",3.5,55,"Food, American (New), Pizza, Restaurants, Ice Cream & Frozen Yogurt, Turkish, Middle Eastern",40.4414677,-79.9574362,1,15213
"Kxlt3ZNmTzbxRFYelWAmKA","China Chef","Cleveland","OH",3,12,"Restaurants, Chinese",41.435459,-81.8028408,1,44135
"lKom12WnYEjH5FFemK3M1Q","Primanti Bros","Pittsburgh","PA",3.5,1234,"Sandwiches, Restaurants, Botanical Gardens, Sports Bars, Bars, Arts & Entertainment, Nightlife, American (New)",40.4507064819,-79.9855880737,1,15222
"Sw2zuda7RPWo1F2B9mn5eg","Al Madina Halal Family Restaurant","Las Vegas","NV",4.5,43,"Restaurants, Halal, Indian, Vegetarian",36.1313155,-115.2071536,1,89102
"iXXTFcJgOKJbHgdizC26vw","Subway","Charlotte","NC",2,17,"Sandwiches, Restaurants, Fast Food",35.0553914,-80.8516606,1,28277
"THsmhy9NXI6WOEhVnrv01A","Lucky's King Wah","Glendale","AZ",3.5,64,"Noodles, Seafood, Restaurants, Chinese",33.553998,-112.1521172,1,85301
"cJWbbvGmyhFiBpG_5hf5LA","Hofbräuhaus Las Vegas","Las Vegas","NV",4,1566,"Food, Sports Bars, Nightlife, Beer, Wine & Spirits, Restaurants, German, Beer Garden, Beer Bar, Bars, Gluten-Free, Beer Gardens",36.1077570331,-115.151691257,1,89169
"j4170xdQJTwSvXFpsQzWtg","Rincón Criollo","Cleveland","OH",3.5,78,"Mexican, Restaurants, Puerto Rican, Breakfast & Brunch, Caribbean, Latin American",41.4842027,-81.7306169,1,44102
"0v55V13hPb3sSF03widnKg","Subway","Las Vegas","NV",2,13,"Sandwiches, Restaurants, Fast Food",36.109511,-115.141935,1,89154
"RAh9WCQAuocM7hYM5_6tnw","The Cowfish Sushi Burger Bar","Charlotte","NC",4,1572,"Sushi Bars, Restaurants, Asian Fusion, Burgers",35.1527248376,-80.827953314,1,28211
"06DxO1hUPQJmtUzIbVNKwQ","Popeyes Louisiana Kitchen","Cleveland","OH",2,12,"Chicken Wings, American (Traditional), Restaurants, Fast Food, Chicken Shop",41.4696595,-81.7016845,1,44109
"zb8kMYcte7WLcB-7CG3vNg","Popeye's Famous Fried Chicken and Biscuits","Las Vegas","NV",3.5,8,"Fast Food, Restaurants",36.2349615,-115.0531351,1,89115
"E4JyAzB5_2quptwtemyhYA","Original Breakfast House","Phoenix","AZ",4.5,1403,"Restaurants, Seafood, Breakfast & Brunch, Cafes, Burgers",33.6108041847,-112.0128359656,1,85032
"W9NUdpRX7gLXHLM2-NeKeA","SakeBomber Sushi & Grill","Tempe","AZ",4,287,"Bars, Cocktail Bars, Nightlife, Seafood, Sushi Bars, Japanese, Restaurants",33.4071184,-111.9114942,1,85282
"gsjxrwdHqKdTeNx3GeDKNQ","McDonald's","Las Vegas","NV",2,57,"Coffee & Tea, Food, Fast Food, Burgers, Restaurants",36.1447887729,-115.1772683859,1,89102
"OiCcesI28uoVgdYmO8VjXw","Big Boy Restaurant","Cleveland","OH",3,33,"Breakfast & Brunch, Restaurants, Sandwiches, Burgers",41.4188318,-81.7800647,1,44130
"_8_XQHXPVwKuuklFgZ_5Lg","Black Bear Diner","Chandler","AZ",3.5,149,"Diners, American (Traditional), Burgers, Breakfast & Brunch, Restaurants",33.2650382,-111.858023,1,85286
"w4a6TuFWArSc29dB51rPNA","Bar Cento","Cleveland","OH",3.5,274,"Bars, Food, American (New), Gastropubs, Lounges, Nightlife, Pizza, Restaurants, Beer, Wine & Spirits",41.484856,-81.70406,1,44113
"Ku3ATIQunBSCP6_j6yOKFA","Jammyland","Las Vegas","NV",4.5,81,"Burgers, Nightlife, Restaurants, Caribbean, American (Traditional), Cocktail Bars, Bars",36.1578391,-115.1532268,1,89104
"ObV7olsEsNYjuMGNJ75jNw","Vaqueros Carne Asada","Tempe","AZ",3.5,20,"Mexican, Restaurants",33.3931502,-111.9762132,1,85282
"RhEvP5flF6KoPriMHmVYGg","Red Rock Casino Resort & Spa","Las Vegas","NV",3.5,1676,"Hotels & Travel, Arts & Entertainment, Day Spas, Nightlife, Casinos, Restaurants, Hotels, Bars, Fast Food, Event Planning & Services, Beauty & Spas",36.1564126328,-115.3328468966,1,89135
"GEkDYesNiLzMA4Ib0velBg","Potbelly Sandwich Shop","Cleveland","OH",3.5,27,"Food, Italian, Breakfast & Brunch, Sandwiches, Fast Food, Delis, Salad, Restaurants, Juice Bars & Smoothies, Soup, Desserts",41.509531,-81.604837,1,44106
"iNQQ0DkYQdRm0AtCwvoQxA","Jersey Mike's Subs","Bethel Park","PA",5,9,"Restaurants, Delis, Fast Food, Sandwiches",40.3323572,-80.021774,1,15102
"Ey1iEY8yAQG5MEBZPQ_niQ","Fremont Hotel & Casino","Las Vegas","NV",3,324,"Casinos, Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Arts & Entertainment",36.1710681,-115.145324,1,89101
"bAn5ekt5SC1cpEJ1_hpEaQ","Jersey Mike's Subs","Henderson","NV",3.5,29,"Sandwiches, Restaurants, Fast Food, Delis",36.0338064,-115.0474795,1,89074
"hSfsnEa9q1Xx-0lAYDTLGw","Chang Jiang Chinese Restaurant","Mount Horeb","WI",3.5,3,"Chinese, Restaurants",43.0107265335,-89.72526337,1,53572
"O2SQOSkXLsWTSQtKmo7nGQ","El Portal Restaurant","Phoenix","AZ",3.5,13,"Restaurants, Mexican",33.4410247,-112.0760512,1,85003
"0go_co5nVtlbu4HgUyUIOQ","Snooze, An A.M. Eatery","Phoenix","AZ",4,240,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Sandwiches",33.3193791,-111.9778294,1,85044
"MJXL27XNMm15NQ-MGP8jhw","Dairy Queen","Las Vegas","NV",2.5,35,"Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Food, Burgers",36.1470686,-115.2434956,1,89146
"yA8S-hu3p6ihuymhtjNZHA","Café Zupas","Glendale","AZ",3.5,157,"Soup, American (New), Sandwiches, Restaurants, Cafes",33.6396122212,-112.2199456954,1,85308
"TDL9WXyjmBGGxl9yfbQ89w","FUWA Teppanyaki Grill","Las Vegas","NV",3.5,18,"Japanese, Restaurants",36.0550070098,-115.1689046209,1,89123
"pUSXdML1e4ThKmiqa1Wvmw","The Tavern","Cleveland Heights","OH",3.5,66,"Nightlife, Bars, American (Traditional), Pubs, Breakfast & Brunch, Restaurants",41.498055486,-81.5654711351,1,44118
"Y-S2LhHefBdnX8VP5Bh_JA","Citizens Kitchen and Bar","Las Vegas","NV",3,1009,"American (New), Restaurants, Comfort Food, Steakhouses",36.091726,-115.176646,1,89119
"RVA_8u3ryBecW0Q6Vk7n4w","AZ Metro Cafe","Phoenix","AZ",5,3,"Cafes, American (Traditional), Restaurants, Breakfast & Brunch",33.6537187,-112.1129637,1,85023
"sO2kZPPIlmp-c-APO7xCnw","High & Rye","Phoenix","AZ",3.5,95,"Restaurants, Food, Comfort Food, Nightlife, Beer, Wine & Spirits, Bars, Southern",33.6765403,-111.9663621,1,85054
"sNQ5ZaDneM31V6Qe_19d9g","Hungry Howie's Pizza","Scottsdale","AZ",3,80,"Pizza, Restaurants",33.4808391,-111.9099763,1,85251
"RsREl3LkFGiwbt3kGIX4Eg","Honey Bear's BBQ","Phoenix","AZ",3,311,"Restaurants, Barbeque, Soul Food",33.479644,-112.0741615,1,85004
"OHUMIiAKJT_tjVQP9fAEDw","Hybrid Sushi","Glendale","AZ",3.5,5,"Sushi Bars, Restaurants",33.7142944551,-112.1411601384,1,85310
"zf1h0aVL8-Jl91F-mDxZEg","Encore Players Lounge","Las Vegas","NV",4,20,"Restaurants, Nightlife, Bars",36.1289547892,-115.1654728582,1,89109
"UefV-nqjYP3EUzubgtrIAw","Jersey Mike's Subs","Parma","OH",3.5,15,"Fast Food, Delis, Sandwiches, Restaurants",41.363004,-81.68527,1,44134
"cX2Nr_XmGYlMaBW35M0sUg","Mabel's BBQ","Cleveland","OH",4,776,"Restaurants, Bars, Barbeque, Nightlife",41.4989512054,-81.6902246154,1,44115
"do6yub0lpn-vRF08Yhi3aQ","Mariscos Acapulco","Phoenix","AZ",4,30,"Restaurants, Seafood, Mexican, Latin American",33.4646362,-112.0307414,1,85008
"2pbOSrbB5AtQIa240AXNvQ","Panera Bread","Champaign","IL",2,49,"Breakfast & Brunch, Bagels, Restaurants, Soup, Food, Coffee & Tea, Salad, Sandwiches, Bakeries",40.138507,-88.243173,1,61820
